tiempo_s,x_odom,y_odom,phi_odom,vel_izq_radps,vel_der_radps,ps_front_max,waypoint_idx,casi_colision,x_gps,y_gps
25.536,-0.4854,-0.0318,2.5943,6.28,-6.28,77.0,2,0,,
25.6,-0.484,-0.033,2.3591,6.206,-6.206,72.99,2,0,,
25.664,-0.4834,-0.0337,2.0917,5.355,-5.355,69.49,2,0,,
25.728,-0.4834,-0.0338,1.8342,3.14,0.628,654.07,2,1,,
25.792,-0.484,-0.0312,1.76,4.313,-4.313,182.55,2,1,,
25.856,-0.484,-0.0309,1.5322,3.592,-3.592,92.87,2,0,,
25.92,-0.484,-0.0308,1.3465,3.004,-3.004,75.67,2,0,,
25.984,-0.484,-0.0307,1.1905,2.509,-2.509,105.74,2,0,,
26.048,-0.4839,-0.0306,1.0643,2.109,-2.109,118.09,2,0,,
26.112,-0.4839,-0.0306,0.9553,1.764,-1.764,147.65,2,0,,
26.176,-0.4839,-0.0306,0.8662,1.481,-1.481,185.38,2,1,,
26.24,-0.4839,-0.0306,0.7919,3.14,0.628,311.13,2,1,,
26.304,-0.4821,-0.0289,0.73,3.14,0.628,419.43,2,1,,
26.368,-0.4802,-0.0273,0.6657,0.851,-0.851,260.71,2,1,,
26.432,-0.4802,-0.0273,0.6211,0.71,-0.71,156.1,2,1,,
26.496,-0.4802,-0.0273,0.5864,0.6,-0.6,161.91,2,1,,
26.56,-0.4802,-0.0273,0.5567,0.506,-0.506,245.22,2,1,,
26.624,-0.4802,-0.0273,0.532,0.427,-0.427,158.01,2,1,,
26.688,-0.4802,-0.0273,0.5122,0.364,-0.364,85.4,2,0,,
26.752,-0.4802,-0.0273,0.4924,6.28,6.28,72.49,2,0,,
26.816,-0.473,-0.0234,0.4924,6.28,6.28,68.2,2,0,,
26.88,-0.4658,-0.0196,0.4899,6.28,6.28,68.62,2,0,,
26.944,-0.4586,-0.0157,0.4924,6.28,6.28,69.54,2,0,,
27.008,-0.4513,-0.0118,0.4924,6.28,6.28,68.06,2,0,,
27.072,-0.444,-0.0079,0.4924,6.28,6.28,71.67,2,0,,
27.136,-0.4368,-0.004,0.4924,0.32,-0.32,68.53,2,0,,
27.2,-0.4368,-0.0041,0.475,6.28,6.28,71.05,2,0,,
27.264,-0.4295,-0.0003,0.475,6.28,6.28,71.68,2,0,,
27.328,-0.4222,0.0034,0.4775,6.28,6.28,66.51,2,0,,
27.392,-0.415,0.0072,0.475,6.28,6.28,68.79,2,0,,
27.456,-0.4076,0.011,0.475,6.28,6.28,69.38,2,0,,
27.52,-0.4003,0.0147,0.475,6.28,6.28,69.82,2,0,,
27.584,-0.393,0.0185,0.475,6.28,6.28,71.67,2,0,,
27.648,-0.3857,0.0222,0.4775,6.28,6.28,69.74,2,0,,
27.712,-0.3785,0.026,0.475,6.28,6.28,69.64,2,0,,
27.776,-0.3711,0.0298,0.475,6.28,6.28,67.57,2,0,,
27.84,-0.3639,0.0335,0.4775,6.28,6.28,69.47,2,0,,
27.904,-0.3565,0.0373,0.475,6.28,6.28,69.02,2,0,,
27.968,-0.3493,0.041,0.475,6.28,6.28,68.93,2,0,,
28.032,-0.342,0.0448,0.475,6.28,6.28,71.69,2,0,,
28.096,-0.3346,0.0486,0.475,6.28,6.28,71.39,2,0,,
28.16,-0.3273,0.0523,0.475,6.28,6.28,72.48,2,0,,
28.224,-0.32,0.0561,0.4775,0.326,-0.326,72.15,2,0,,
28.288,-0.32,0.0561,0.4577,6.28,6.28,67.37,2,0,,
28.352,-0.3127,0.0597,0.4602,6.28,6.28,68.27,2,0,,
28.416,-0.3053,0.0634,0.4602,6.28,6.28,70.32,2,0,,
28.48,-0.2979,0.067,0.4602,6.28,6.28,67.17,2,0,,
28.544,-0.2906,0.0706,0.4577,6.28,6.28,70.15,2,0,,
28.608,-0.2832,0.0743,0.4577,6.28,6.28,70.91,2,0,,
28.672,-0.2759,0.0779,0.4602,6.28,6.28,74.9,2,0,,
28.736,-0.2685,0.0816,0.4602,6.28,6.28,103.06,2,0,,
28.8,-0.2612,0.0852,0.4577,6.28,6.28,144.9,2,0,,
28.864,-0.2538,0.0888,0.4577,6.28,6.28,215.49,2,1,,
28.928,-0.2464,0.0925,0.4577,6.28,6.28,293.4,2,1,,
28.992,-0.2391,0.0961,0.4602,0.628,3.14,380.29,2,1,,
29.056,-0.2369,0.0973,0.5221,0.628,3.14,525.85,2,1,,
29.12,-0.2348,0.0986,0.5864,0.628,3.14,980.2,2,1,,
29.184,-0.2328,0.1,0.6508,0.628,3.14,1376.38,2,1,,
29.248,-0.2308,0.1016,0.7127,0.628,3.14,1613.41,2,1,,
29.312,-0.229,0.1032,0.7771,0.628,3.14,1752.16,2,1,,
29.376,-0.2273,0.105,0.839,0.628,3.14,1783.1,2,1,,
29.44,-0.2257,0.1069,0.9033,0.628,3.14,1737.97,2,1,,
29.504,-0.2243,0.1088,0.9652,0.628,3.14,1626.15,2,1,,
29.568,-0.2229,0.111,1.0296,0.628,3.14,1410.37,2,1,,
29.632,-0.2217,0.1131,1.094,0.628,3.14,1113.0,2,1,,
29.696,-0.2206,0.1154,1.1559,0.628,3.14,1277.79,2,1,,
29.76,-0.2197,0.1176,1.2178,0.628,3.14,1298.2,2,1,,
29.824,-0.219,0.1199,1.2821,0.628,3.14,1223.34,2,1,,
29.888,-0.2183,0.1223,1.344,0.628,3.14,1029.97,2,1,,
29.952,-0.2179,0.1247,1.4084,0.628,3.14,688.65,2,1,,
30.016,-0.2175,0.1272,1.4703,3.14,0.628,940.98,2,1,,
30.08,-0.2172,0.1297,1.4084,3.14,0.628,1126.38,2,1,,
30.144,-0.2167,0.1321,1.344,3.14,0.628,1247.86,2,1,,
30.208,-0.2161,0.1345,1.2821,3.14,0.628,1277.04,2,1,,
30.272,-0.2153,0.1369,1.2178,3.14,0.628,1200.53,2,1,,
30.336,-0.2144,0.1391,1.1559,3.14,0.628,1244.3,2,1,,
30.4,-0.2133,0.1413,1.094,3.14,0.628,1548.49,2,1,,
30.464,-0.2122,0.1435,1.0296,3.14,0.628,1713.35,2,1,,
30.528,-0.2108,0.1456,0.9677,3.14,0.628,1815.36,2,1,,
30.592,-0.2093,0.1476,0.9033,3.14,0.628,1805.43,2,1,,
30.656,-0.2078,0.1494,0.839,3.14,0.628,1723.16,2,1,,
30.72,-0.206,0.1512,0.7771,3.14,0.628,1573.65,2,1,,
30.784,-0.2042,0.1529,0.7127,3.14,0.628,1248.26,2,1,,
30.848,-0.2023,0.1545,0.6508,3.14,0.628,796.05,2,1,,
30.912,-0.2003,0.1559,0.5864,3.14,0.628,513.35,2,1,,
30.976,-0.1982,0.1572,0.5221,3.14,0.628,512.68,2,1,,
31.04,-0.196,0.1584,0.4602,3.14,0.628,548.92,2,1,,
31.104,-0.1938,0.1594,0.3958,3.14,0.628,735.82,2,1,,
31.168,-0.1914,0.1603,0.3339,3.14,0.628,1000.78,2,1,,
31.232,-0.1891,0.161,0.2695,3.14,0.628,1207.35,2,1,,
31.296,-0.1867,0.1616,0.2052,3.14,0.628,1390.61,2,1,,
31.36,-0.1842,0.162,0.1433,3.14,0.628,1518.83,2,1,,
31.424,-0.1818,0.1623,0.0789,3.14,0.628,1616.63,2,1,,
31.488,-0.1793,0.1624,0.017,3.14,0.628,1692.04,2,1,,
31.552,-0.1769,0.1624,-0.0474,3.14,0.628,1750.45,2,1,,
31.616,-0.1744,0.1622,-0.1117,3.14,0.628,1780.11,2,1,,
31.68,-0.1719,0.1618,-0.1736,3.14,0.628,1806.62,2,1,,
31.744,-0.1695,0.1613,-0.238,3.14,0.628,1815.48,2,1,,
31.808,-0.1671,0.1607,-0.2999,3.14,0.628,1814.74,2,1,,
31.872,-0.1648,0.1599,-0.3643,3.14,0.628,1805.17,2,1,,
31.936,-0.1626,0.1589,-0.4286,3.14,0.628,1748.97,2,1,,
32.0,-0.1603,0.1578,-0.4905,3.14,0.628,1696.28,2,1,,
32.064,-0.1582,0.1566,-0.5549,3.14,0.628,1643.29,2,1,,
32.128,-0.1561,0.1552,-0.6168,3.14,0.628,1541.65,2,1,,
32.192,-0.1541,0.1537,-0.6812,3.14,0.628,1441.22,2,1,,
32.256,-0.1523,0.1521,-0.7455,3.14,0.628,1275.42,2,1,,
32.32,-0.1505,0.1504,-0.8074,3.14,0.628,1165.76,2,1,,
32.384,-0.1489,0.1485,-0.8718,3.14,0.628,1230.16,2,1,,
32.448,-0.1473,0.1466,-0.9337,3.14,0.628,1257.08,2,1,,
32.512,-0.1459,0.1446,-0.9981,3.14,0.628,1319.7,2,1,,
32.576,-0.1447,0.1425,-1.0599,3.14,0.628,1335.4,2,1,,
32.64,-0.1435,0.1403,-1.1218,3.14,0.628,1287.46,2,1,,
32.704,-0.1425,0.138,-1.1862,3.14,0.628,1261.63,2,1,,
32.768,-0.1417,0.1357,-1.2481,3.14,0.628,1202.05,2,1,,
32.832,-0.141,0.1333,-1.3125,3.14,0.628,1115.56,2,1,,
32.896,-0.1404,0.131,-1.3768,3.14,0.628,1026.41,2,1,,
32.96,-0.14,0.1285,-1.4387,3.14,0.628,899.58,2,1,,
33.024,-0.1398,0.1261,-1.5031,3.14,0.628,796.22,2,1,,
33.088,-0.1397,0.1235,-1.565,3.14,0.628,670.52,2,1,,
33.152,-0.1397,0.1211,-1.6294,0.628,3.14,755.69,2,1,,
33.216,-0.1398,0.1186,-1.5675,0.628,3.14,905.41,2,1,,
33.28,-0.1397,0.1161,-1.5031,0.628,3.14,998.18,2,1,,
33.344,-0.1395,0.1137,-1.4387,0.628,3.14,1111.04,2,1,,
33.408,-0.1391,0.1112,-1.3768,0.628,3.14,1199.08,2,1,,
33.472,-0.1385,0.1089,-1.3125,0.628,3.14,1245.93,2,1,,
33.536,-0.1378,0.1064,-1.2506,0.628,3.14,1295.12,2,1,,
33.6,-0.137,0.1042,-1.1862,0.628,3.14,1250.59,2,1,,
33.664,-0.136,0.1019,-1.1218,0.628,3.14,1289.86,2,1,,
33.728,-0.1348,0.0997,-1.0599,0.628,3.14,1244.18,2,1,,
33.792,-0.1336,0.0976,-0.9956,0.628,3.14,1186.49,2,1,,
33.856,-0.1321,0.0955,-0.9337,0.628,3.14,1085.06,2,1,,
33.92,-0.1306,0.0936,-0.8693,0.628,3.14,1265.48,2,1,,
33.984,-0.129,0.0918,-0.8049,0.628,3.14,1410.0,2,1,,
34.048,-0.1272,0.09,-0.743,0.628,3.14,1561.51,2,1,,
34.112,-0.1253,0.0884,-0.6787,0.628,3.14,1641.78,2,1,,
34.176,-0.1233,0.0869,-0.6168,0.628,3.14,1699.17,2,1,,
34.24,-0.1213,0.0856,-0.5549,0.628,3.14,1743.14,2,1,,
34.304,-0.1192,0.0844,-0.4905,0.628,3.14,1785.52,2,1,,
34.368,-0.117,0.0833,-0.4286,0.628,3.14,1818.82,2,1,,
34.432,-0.1147,0.0823,-0.3643,0.628,3.14,1814.26,2,1,,
34.496,-0.1123,0.0815,-0.3024,0.628,3.14,1790.09,2,1,,
34.56,-0.11,0.0809,-0.238,0.628,3.14,1750.32,2,1,,
34.624,-0.1076,0.0804,-0.1736,0.628,3.14,1703.78,2,1,,
34.688,-0.1051,0.08,-0.1117,0.628,3.14,1627.48,2,1,,
34.752,-0.1027,0.0798,-0.0474,0.628,3.14,1536.24,2,1,,
34.816,-0.1002,0.0798,0.0145,0.628,3.14,1472.58,2,1,,
34.88,-0.0977,0.0799,0.0789,0.628,3.14,1291.74,2,1,,
34.944,-0.0953,0.0802,0.1433,0.628,3.14,1015.4,2,1,,
35.008,-0.0928,0.0806,0.2052,0.628,3.14,767.75,2,1,,
35.072,-0.0904,0.0812,0.2695,0.628,3.14,627.8,2,1,,
35.136,-0.088,0.0819,0.3314,0.628,3.14,530.86,2,1,,
35.2,-0.0857,0.0828,0.3958,0.628,3.14,429.65,2,1,,
35.264,-0.0835,0.0838,0.4602,0.628,3.14,363.0,2,1,,
35.328,-0.0813,0.085,0.5221,0.628,3.14,327.17,2,1,,
35.392,-0.0792,0.0863,0.5864,6.28,6.28,291.39,2,1,,
35.456,-0.0724,0.0908,0.5864,6.28,6.28,250.06,2,1,,
35.52,-0.0655,0.0954,0.5864,6.28,6.28,218.83,2,1,,
35.584,-0.0587,0.0999,0.584,6.28,6.28,184.27,2,1,,
35.648,-0.0519,0.1044,0.5864,6.28,6.28,151.85,2,1,,
35.712,-0.045,0.109,0.5864,6.28,6.28,127.19,2,0,,
35.776,-0.0381,0.1135,0.5864,6.28,6.28,112.4,2,0,,
35.84,-0.0313,0.118,0.584,6.28,6.28,100.76,2,0,,
35.904,-0.0245,0.1226,0.584,6.28,6.28,79.93,2,0,,
35.968,-0.0176,0.1271,0.5864,6.28,6.28,71.4,2,0,,
36.032,-0.0108,0.1317,0.5864,6.28,6.28,67.35,2,0,,
36.096,-0.0039,0.1362,0.5864,6.28,6.28,70.04,2,0,,
36.16,0.0029,0.1407,0.584,6.28,6.28,70.09,2,0,,
36.224,0.0097,0.1453,0.5864,6.28,6.28,72.47,2,0,,
36.288,0.0166,0.1498,0.5864,6.28,6.28,69.17,2,0,,
36.352,0.0234,0.1544,0.5864,0.323,-0.323,68.26,2,0,,
36.416,0.0234,0.1543,0.5691,6.28,6.28,69.17,2,0,,
36.48,0.0303,0.1588,0.5691,6.28,6.28,69.51,2,0,,
36.544,0.0373,0.1632,0.5691,6.28,6.28,71.52,2,0,,
36.608,0.0442,0.1677,0.5691,6.28,6.28,71.85,2,0,,
36.672,0.0511,0.1721,0.5716,6.28,6.28,69.74,2,0,,
36.736,0.058,0.1765,0.5691,6.28,6.28,69.33,2,0,,
36.8,0.0649,0.1809,0.5691,0.318,-0.318,69.03,2,0,,
36.864,0.0649,0.1809,0.5543,6.28,6.28,70.64,2,0,,
36.928,0.0719,0.1853,0.5543,6.28,6.28,67.49,2,0,,
36.992,0.0789,0.1896,0.5518,6.28,6.28,67.47,2,0,,
37.056,0.0859,0.1939,0.5518,6.28,6.28,68.65,2,0,,
37.12,0.0928,0.1982,0.5543,6.28,6.28,70.75,2,0,,
37.184,0.0999,0.2025,0.5543,0.32,-0.32,74.21,2,0,,
37.248,0.0999,0.2025,0.5394,6.28,6.243,69.59,2,0,,
37.312,0.1069,0.2067,0.5369,6.28,6.002,67.64,2,0,,
37.376,0.1138,0.2108,0.5295,6.28,5.781,70.42,2,0,,
37.44,0.1207,0.2147,0.5171,6.045,5.579,70.95,2,0,,
37.504,0.1272,0.2184,0.5047,5.794,5.39,69.72,2,0,,
37.568,0.1337,0.2219,0.4948,5.555,5.2,70.34,2,0,,
37.632,0.1399,0.2253,0.4849,5.324,5.018,73.05,2,0,,
37.696,0.1459,0.2284,0.4775,5.108,4.838,69.88,2,0,,
37.76,0.1517,0.2314,0.4701,4.899,4.667,67.98,2,0,,
37.824,0.1573,0.2342,0.4676,4.713,4.487,69.25,2,0,,
37.888,0.1626,0.2369,0.4602,4.518,4.332,70.19,2,0,,
37.952,0.1679,0.2395,0.4577,4.343,4.165,70.45,2,0,,
38.016,0.1728,0.2419,0.4527,4.168,4.015,65.44,2,0,,
38.08,0.1777,0.2443,0.4478,3.997,3.87,71.74,2,0,,
38.144,0.1824,0.2465,0.4428,3.833,3.733,71.61,2,0,,
38.208,0.1868,0.2486,0.4404,3.682,3.594,68.76,2,0,,
38.272,0.1911,0.2506,0.4404,3.544,3.453,70.85,2,0,,
38.336,0.1953,0.2526,0.4379,3.404,3.325,72.25,2,0,,
38.4,0.1993,0.2544,0.4354,3.268,3.201,69.56,2,0,,
38.464,0.2031,0.2562,0.4329,3.139,3.086,70.05,2,0,,
38.528,0.2068,0.2579,0.4329,3.019,2.964,70.8,2,0,,
38.592,0.2104,0.2596,0.4305,2.898,2.856,71.91,2,0,,
38.656,0.2138,0.2611,0.4305,2.789,2.746,69.03,2,0,,
38.72,0.2171,0.2627,0.428,2.675,2.646,71.09,2,0,,
38.784,0.2203,0.2641,0.428,2.573,2.543,68.53,2,0,,
38.848,0.2233,0.2655,0.428,2.476,2.445,66.91,2,0,,
38.912,0.2263,0.2668,0.428,2.383,2.35,70.15,2,0,,
38.976,0.2291,0.2681,0.4255,2.283,2.265,68.66,2,0,,
39.04,0.2318,0.2694,0.4255,2.197,2.178,69.11,2,0,,
39.104,0.2344,0.2705,0.4255,2.114,2.095,72.64,2,0,,
39.168,0.2369,0.2717,0.423,2.025,2.021,67.76,2,0,,
39.232,0.2394,0.2727,0.4255,1.956,1.936,66.48,2,0,,
39.296,0.2417,0.2738,0.4255,1.881,1.86,70.57,2,0,,
39.36,0.244,0.2748,0.423,1.8,1.794,69.8,2,0,,
39.424,0.2461,0.2758,0.423,1.733,1.726,69.47,2,0,,
39.488,0.2482,0.2767,0.4206,1.659,1.668,68.41,2,0,,
39.552,0.2501,0.2776,0.423,1.604,1.598,64.53,2,0,,
39.616,0.2521,0.2785,0.423,1.54,1.534,66.74,2,0,,
39.68,0.2538,0.2793,0.423,1.484,1.477,70.25,2,0,,
39.744,0.2557,0.2801,0.4206,1.418,1.427,68.8,2,0,,
39.808,0.2574,0.2809,0.423,1.371,1.364,71.01,2,0,,
39.872,0.259,0.2816,0.423,1.318,1.312,73.66,2,0,,
39.936,0.2605,0.2823,0.423,1.269,1.262,72.36,2,0,,
40.0,0.2621,0.283,0.423,1.221,1.213,82.26,2,0,,
40.064,0.2635,0.2836,0.4206,1.166,1.174,71.92,2,0,,
40.128,0.2649,0.2843,0.4206,1.12,1.129,72.01,2,0,,
40.192,0.2663,0.2849,0.423,1.085,1.078,69.29,2,0,,
40.256,0.2676,0.2855,0.423,1.043,1.036,84.55,2,0,,
40.32,0.2688,0.286,0.4206,0.996,1.005,108.74,2,0,,
40.384,0.2701,0.2866,0.423,0.964,0.957,128.52,2,0,,
40.448,0.2712,0.2871,0.4206,0.921,0.929,132.55,2,0,,
40.512,0.2723,0.2876,0.423,0.893,0.886,152.18,2,1,,
40.576,0.2733,0.288,0.423,-1.043,1.043,191.9,3,1,,
40.64,0.2734,0.2881,0.475,-0.878,0.878,230.18,3,1,,
40.704,0.2733,0.288,0.5171,-0.744,0.744,232.94,3,1,,
40.768,0.2733,0.288,0.5567,-0.619,0.619,258.61,3,1,,
40.832,0.2733,0.288,0.5864,3.14,0.628,319.51,3,1,,
40.896,0.2755,0.2894,0.5245,3.14,0.628,357.35,3,1,,
40.96,0.2776,0.2905,0.4602,3.14,0.628,402.35,3,1,,
41.024,0.2799,0.2916,0.3983,3.14,0.628,511.82,3,1,,
41.088,0.2822,0.2924,0.3339,3.14,0.628,588.96,3,1,,
41.152,0.2845,0.2932,0.2695,3.14,0.628,721.76,3,1,,
41.216,0.287,0.2938,0.2076,3.14,0.628,864.38,3,1,,
41.28,0.2894,0.2942,0.1433,3.14,0.628,983.65,3,1,,
41.344,0.2919,0.2945,0.0814,3.14,0.628,1094.35,3,1,,
41.408,0.2943,0.2946,0.017,3.14,0.628,1193.11,3,1,,
41.472,0.2968,0.2945,-0.0474,3.14,0.628,1199.46,3,1,,
41.536,0.2993,0.2943,-0.1093,3.14,0.628,1181.31,3,1,,
41.6,0.3016,0.294,-0.1711,3.14,0.628,1172.09,3,1,,
41.664,0.3041,0.2935,-0.233,3.14,0.628,1198.83,3,1,,
41.728,0.3064,0.2929,-0.2974,3.14,0.628,1153.22,3,1,,
41.792,0.3088,0.2921,-0.3618,3.14,0.628,1141.3,3,1,,
41.856,0.3111,0.2911,-0.4237,3.14,0.628,1113.95,3,1,,
41.92,0.3133,0.29,-0.488,3.14,0.628,1104.81,3,1,,
41.984,0.3155,0.2888,-0.5499,3.14,0.628,1045.61,3,1,,
42.048,0.3175,0.2875,-0.6143,3.14,0.628,1019.54,3,1,,
42.112,0.3195,0.286,-0.6787,3.14,0.628,925.21,3,1,,
42.176,0.3214,0.2843,-0.7406,3.14,0.628,795.71,3,1,,
42.24,0.3231,0.2826,-0.8049,3.14,0.628,743.24,3,1,,
42.304,0.3248,0.2808,-0.8668,3.14,0.628,606.76,3,1,,
42.368,0.3263,0.2789,-0.9312,3.14,0.628,561.89,3,1,,
42.432,0.3277,0.2768,-0.9956,3.14,0.628,553.25,3,1,,
42.496,0.329,0.2747,-1.0575,3.14,0.628,527.88,3,1,,
42.56,0.3301,0.2725,-1.1218,3.14,0.628,510.71,3,1,,
42.624,0.3312,0.2702,-1.1837,3.14,0.628,439.19,3,1,,
42.688,0.332,0.2679,-1.2481,3.14,0.628,396.92,3,1,,
42.752,0.3327,0.2656,-1.3125,3.14,0.628,370.85,3,1,,
42.816,0.3333,0.2632,-1.3744,3.14,0.628,365.89,3,1,,
42.88,0.3337,0.2607,-1.4387,3.14,0.628,358.77,3,1,,
42.944,0.3339,0.2582,-1.5006,3.14,0.628,326.1,3,1,,
43.008,0.334,0.2558,-1.565,-6.28,6.28,281.88,3,1,,
43.072,0.334,0.2558,-1.2481,-6.28,6.28,270.2,3,1,,
43.136,0.334,0.2558,-0.9312,-6.04,6.04,250.99,3,1,,
43.2,0.334,0.2558,-0.6292,-5.083,5.083,231.7,3,1,,
43.264,0.334,0.2558,-0.3717,-4.266,4.266,235.33,3,1,,
43.328,0.334,0.2558,-0.1588,-3.591,3.591,227.51,3,1,,
43.392,0.334,0.2558,0.0244,-3.01,3.01,213.23,3,1,,
43.456,0.334,0.2558,0.173,-2.539,2.539,195.97,3,1,,
43.52,0.334,0.2558,0.3017,-2.131,2.131,160.06,3,1,,
43.584,0.334,0.2558,0.4107,-1.786,1.786,161.91,3,1,,
43.648,0.334,0.2558,0.4998,-1.503,1.503,148.7,3,0,,
43.712,0.334,0.2558,0.5741,-1.268,1.268,124.92,3,0,,
43.776,0.334,0.2558,0.6384,-1.063,1.063,117.7,3,0,,
43.84,0.334,0.2558,0.6929,-0.891,0.891,121.14,3,0,,
43.904,0.334,0.2558,0.7375,-0.749,0.749,115.64,3,0,,
43.968,0.334,0.2558,0.7771,-0.624,0.624,108.74,3,0,,
44.032,0.334,0.2558,0.8068,-0.53,0.53,91.24,3,0,,
44.096,0.334,0.2558,0.834,-0.443,0.443,83.59,3,0,,
44.16,0.334,0.2558,0.8563,-0.373,0.373,85.25,3,0,,
44.224,0.334,0.2558,0.8761,6.28,6.28,71.67,3,0,,
44.288,0.3393,0.2621,0.8761,-0.319,0.319,70.62,3,0,,
44.352,0.3393,0.2621,0.891,6.28,6.28,68.91,3,0,,
44.416,0.3444,0.2685,0.8934,6.28,6.28,68.79,3,0,,
44.48,0.3496,0.2749,0.891,6.28,6.28,66.49,3,0,,
44.544,0.3547,0.2813,0.891,6.28,6.28,67.72,3,0,,
44.608,0.3599,0.2877,0.891,6.28,6.28,86.72,3,0,,
44.672,0.365,0.294,0.8934,6.28,6.28,71.16,3,0,,
44.736,0.3702,0.3005,0.8934,-0.319,0.319,71.81,3,0,,
44.8,0.3702,0.3005,0.9083,6.28,6.28,66.74,3,0,,
44.864,0.3753,0.307,0.9083,6.28,6.28,69.68,3,0,,
44.928,0.3803,0.3134,0.9058,6.188,6.28,70.8,3,0,,
44.992,0.3853,0.3198,0.9108,5.956,6.28,68.1,3,0,,
45.056,0.3902,0.3262,0.9182,5.734,6.28,72.01,3,0,,
45.12,0.3949,0.3324,0.933,5.542,6.035,68.85,3,0,,
45.184,0.3994,0.3386,0.943,5.343,5.791,70.23,3,0,,
45.248,0.4037,0.3445,0.9553,5.161,5.547,69.13,3,0,,
45.312,0.4077,0.3502,0.9652,4.983,5.32,72.95,3,0,,
45.376,0.4115,0.3557,0.9727,4.802,5.105,72.7,3,0,,
45.44,0.4151,0.3611,0.9801,4.63,4.897,68.34,3,0,,
45.504,0.4186,0.3663,0.9875,4.466,4.696,69.06,3,0,,
45.568,0.4219,0.3713,0.9949,4.311,4.501,66.43,3,0,,
45.632,0.425,0.3762,0.9999,4.153,4.319,69.88,3,0,,
45.696,0.428,0.3809,1.0024,3.994,4.151,64.64,3,0,,
45.76,0.4309,0.3854,1.0073,3.853,3.984,74.59,3,0,,
45.824,0.4336,0.3897,1.0098,3.709,3.829,67.51,3,0,,
45.888,0.4362,0.3939,1.0123,3.57,3.679,69.2,3,0,,
45.952,0.4387,0.398,1.0147,3.434,3.532,71.76,3,0,,
46.016,0.4411,0.4018,1.0197,3.316,3.386,71.37,3,0,,
46.08,0.4434,0.4055,1.0197,3.187,3.259,70.58,3,0,,
46.144,0.4456,0.4092,1.0197,3.061,3.136,66.07,3,0,,
46.208,0.4478,0.4126,1.0222,2.949,3.011,69.65,3,0,,
46.272,0.4498,0.416,1.0247,2.841,2.889,70.79,3,0,,
46.336,0.4517,0.4192,1.0247,2.731,2.781,67.3,3,0,,
46.4,0.4536,0.4223,1.0271,2.63,2.666,71.33,3,0,,
46.464,0.4554,0.4252,1.0296,2.538,2.559,69.88,3,0,,
46.528,0.4571,0.4281,1.0296,2.439,2.462,71.58,3,0,,
46.592,0.4588,0.4308,1.0296,2.345,2.368,70.5,3,0,,
46.656,0.4604,0.4335,1.0296,2.254,2.278,68.5,3,0,,
46.72,0.4619,0.436,1.0296,2.167,2.192,69.94,3,0,,
46.784,0.4634,0.4385,1.0321,2.089,2.1,67.99,3,0,,
46.848,0.4648,0.4408,1.0321,2.01,2.021,72.7,3,0,,
46.912,0.4662,0.4432,1.0321,1.931,1.942,69.6,3,0,,
46.976,0.4674,0.4453,1.0321,1.859,1.87,70.73,3,0,,
47.04,0.4687,0.4474,1.0346,1.793,1.789,66.36,3,0,,
47.104,0.4699,0.4495,1.0321,1.716,1.727,68.41,3,0,,
47.168,0.471,0.4513,1.0321,1.651,1.664,68.96,3,0,,
47.232,0.4722,0.4532,1.0321,1.587,1.6,70.41,3,0,,
47.296,0.4733,0.455,1.0346,1.533,1.53,68.21,3,0,,
47.36,0.4743,0.4568,1.0321,1.466,1.479,67.01,3,0,,
47.424,0.4753,0.4584,1.0321,1.409,1.423,69.22,3,0,,
47.488,0.4762,0.46,1.0346,1.363,1.361,70.46,3,0,,
47.552,0.4771,0.4616,1.0346,1.31,1.308,69.73,3,0,,
47.616,0.478,0.463,1.0346,1.261,1.259,69.82,3,0,,
47.68,0.4789,0.4644,1.0346,1.212,1.21,70.71,3,0,,
47.744,0.4796,0.4658,1.0346,1.167,1.165,70.04,3,0,,
47.808,0.4804,0.4671,1.0346,1.122,1.119,69.51,3,0,,
47.872,0.4812,0.4684,1.0321,1.07,1.084,71.01,3,0,,
47.936,0.4819,0.4696,1.0321,1.029,1.043,69.07,3,0,,
48.0,0.4826,0.4707,1.0346,0.997,0.996,69.29,3,0,,
48.064,0.4833,0.4719,1.0346,0.959,0.958,72.99,3,0,,
48.128,0.4839,0.473,1.0346,0.921,0.92,67.64,3,0,,
48.192,0.4845,0.474,1.0321,0.878,0.892,67.61,3,0,,
48.256,0.4851,0.475,1.0346,-1.491,1.491,68.39,4,0,,
48.32,0.4851,0.475,1.1113,-1.248,1.248,69.91,4,0,,
48.384,0.4851,0.475,1.1707,-1.059,1.059,71.52,4,0,,
48.448,0.4851,0.475,1.2252,-0.887,0.887,68.39,4,0,,
48.512,0.4851,0.475,1.2698,-0.745,0.745,68.71,4,0,,
48.576,0.4851,0.475,1.3094,-0.62,0.62,71.64,4,0,,
48.64,0.4851,0.475,1.3391,-0.526,0.526,73.31,4,0,,
48.704,0.4851,0.4749,1.3663,-0.439,0.439,68.97,4,0,,
48.768,0.4851,0.475,1.3886,-0.369,0.369,68.18,4,0,,
48.832,0.4851,0.475,1.4084,6.28,6.28,66.98,4,0,,
48.896,0.4865,0.4831,1.4059,-0.325,0.325,69.14,4,0,,
48.96,0.4865,0.4831,1.4233,6.089,6.28,69.15,4,0,,
49.024,0.4877,0.4912,1.4282,5.858,6.28,70.9,4,0,,
49.088,0.4887,0.4989,1.4381,5.651,6.137,71.17,4,0,,
